DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
,,Louisiana,MiniRAE,N/A,VOC,0.2,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,11.4,33u/3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,16.2,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,16.2,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,,ebam,N/A,PM10,20.4,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,11.2,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,0.8,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,38.9,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,iAr,,,N/A,VOC,0.1,,1-Hour Avg
June 13 2010,Air,Florida,DataRam,N/A,PM10,41.7,ppm,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Florida,aeeaARr,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,22.4,ppm,1-Hour Avg
June 13 2010,Air,Alabama,xyz,N/A,PM10,39.7,ppm,1-Hour Avg
June 13 2010,Air,,ebam,N/A,PM10,26.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,19.6,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,10.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,16.3,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,20.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,9.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,18.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,16.3,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,liMaMMei,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,30,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.1,ug/m3,1Hour Avg
May 24 2010,Air,Florida,DataRam,N/A,PM10,35.3,ug/m3,1Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.3,ug/m3,1Hour Avg
June 13 2010,Air,Louisiana,,N/A,VOC,,ug/m3,1Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,xyz,N/A,PM10,52.8,ug/m3,1-Hour Avg
June 13 2010,Air,,ebam,N/A,PM10,29.2,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,20.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
,Air,Louisiana,ebam,N/A,PM10,17.5,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,Air,,,1-Hour Avg,VOC,,ppm,N/A
,Air,Louisiana,MiniRAE,N/A,VOC,0,ppp,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,38.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,22.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,14.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,15.6,ug/m3,1-Hour Avg
,Air,,EBAM,N/A,PM10,17.5,3/gmu,1-Hour Avg
June 13 2010,.,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,18.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,13.5,ug/m3,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Florida,DataRam,N/A,PM10,36.7,ug/m3,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,30.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,23.7,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,20.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.1,ppm,1-Hour Avg
June 13 2010,.,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,23,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,42.7,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,26,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,19.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,14.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,23,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,xyz,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Florida,DataRam,N/A,PM10,51.3,ug/m3,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,26,ug/m3,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,32.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,15.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour A7vg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,17.8,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,ug/m3,Louisiana,EBAM,N/A,PM10,13.3,,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,57.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,1,ppm,1-Hour Avg
June 13 2010,,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,15.6,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,38.6,ppm,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,17.8,ppm,rg  - rHg 
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.1,ppm,1-Hour Avg
June 13 2010,Air,Alabama,xyz,N/A,PM10,22.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,,ug/m3,1Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1Hour Avg
,Air,,aRtaamD,N/A,PM10,49.8,,
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,29.9,ug/m3,1Hour Avg
May 24 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,30.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,4.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,69.5,ug/m3,1-Hour Avg
u J11nnn1 1n,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,
June 13 2010,Air,Louisiana,,N/A,VOC,0.1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,VOC,1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,9.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,H2S,,ppm,1-Hour Avg
031 1Je00 13,Air,,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
,,Louisiana,,N/A,PM10,27.6,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,12.3,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,17.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.6,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,74.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,VOC,1.1,ppm,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,10.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,17.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,xyz,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Florida,arearae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,17,ug/m3,1-Hour Avg
June 13 2010,Air,Florida,DataRam,N/A,PM10,42.6,ug/m3,1-Hour Avg
,Air,Florida,arearae,N/A,H2S,,mmp,
June 13 2010,Air,,EBAM,N/A,PM10,33.5,ug/m3,1-Hour Avg
June 13 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,35.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
PM10,Air,Louisiana,EBAM,,June 13 2010,13.6,ug/m3,
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,.,Louisiana,xyz,N/A,VOC,1.1,ppm,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.2,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Linsaoaui,MultiRae,N/A,VOC,0.1,,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.9,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Louisiana,EBAM,N/A,PM10,25.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,72.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,arearae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,8.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,40.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,mpm,1-Hour Avg
June 13 2010,Aair,Louisiana,MultiRae,N/A,VOC,0.9,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,16,ppm,1-Hour Avg
,Air,amlalaA,arearae,N/A,VOC,,,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,0.9,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,16.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Alabama,arearae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,87,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,1.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,15.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,7.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,13.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,19.7,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,19.7,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,aeaeeaMa,N/A,VOC,,ppm,AHr1u-ogv 
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,1.1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,30.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,53.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
May 24 2010,Air,,EBAM,N/A,PM10,13.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,13.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.5,ug/m3,1 Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ug/m3,1 Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.2,ug/m3,1 Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,17.1,ug/m3,1 Hour Avg
,,Louisiana,MultiRae,N/A,H2S,,,1 Hour Avg
June 13 2010,Air,Lnaonuiia,,N/A,VOC,6.3,ug/m3,H guuovgu 
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
2Ju121uun0Ju,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,,Louisiana,EBAM,N/A,PM10,3.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,6.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,21.2,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,31.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,82.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,47.8,ug/m3,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,32.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,23.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.1,ppm,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.2,ppp,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,,ebam,N/A,PM10,87.4,,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,27.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0.1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-HourK Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,1,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,31.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,5.5,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,102,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,20.8,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,68.3,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,29.8,ug/m3,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.2,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,50.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,27.4,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,,ebam,N/A,PM10,29.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,1.3,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,23.2,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,50.1,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,27,,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,33,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,uaRitaiM,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,ebam,N/A,PM10,41.5,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,1.1,,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,68.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,19.9,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,26,ug/m3,1-Hour Avg
June 13 2010,Air,,EBAM,N/A,PM10,26.2,ug/m3,1-Hour Avg
June 13 2010,Air,,MiniRAE,N/A,VOC,0.2,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,MiniRAE,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,,N/A,VOC,0,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,41.5,ug/m3,1-Hour Avg
,AAr,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,22,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,H2S,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,h2s,,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,EBAM,N/A,PM10,108,ug/m3,1-Hour Avg
June 13 2010,Air,Louisiana,MultiRae,N/A,VOC,,ug/m3,1-Hour Avg
